filename,sen_id,goku,leftpos,rightpos,type
PN4m_00008.xml,11,,24,3,削除(助詞)
PN4m_00008.xml,11,へ,7,21,挿入(助詞)
PN4m_00008.xml,11,も,2,25,置換(助詞)
PN4m_00008.xml,11,浮く,25,1,語彙選択
PN4m_00008.xml,11,オラ,21,4,表記
PN4m_00008.xml,11,,26,1,動詞
PN4m_00008.xml,11,,8,16,削除(助詞・動詞以外)
PN4m_00008.xml,11,ロ,23,5,挿入(助詞・動詞以外)
PN1d_00021.xml,10,,13,11,削除(助詞)
PN1d_00021.xml,10,も,14,11,挿入(助詞)
PN1d_00021.xml,10,こそ,13,11,置換(助詞)
PN1d_00021.xml,10,か,15,9,語彙選択
PN1d_00021.xml,10,自体,11,12,表記
PN1d_00021.xml,10,留,19,5,動詞
PN1d_00021.xml,10,,12,12,削除(助詞・動詞以外)
PN1d_00021.xml,10,子,1,24,挿入(助詞・動詞以外)
PN5k_00018.xml,18,,9,28,削除(助詞)
PN5k_00018.xml,18,で,10,28,挿入(助詞)
PN5k_00018.xml,18,に,24,13,置換(助詞)
PN5k_00018.xml,18,目,32,5,語彙選択
PN5k_00018.xml,18,解除,10,26,表記
PN5k_00018.xml,18,せ,18,20,動詞
PN5k_00018.xml,18,,15,22,削除(助詞・動詞以外)
PN5k_00018.xml,18,め,4,34,挿入(助詞・動詞以外)
PN1c_00016.xml,10,,23,7,削除(助詞)
PN1c_00016.xml,10,は,24,7,挿入(助詞)
PN1c_00016.xml,10,さえ,23,7,置換(助詞)
PN1c_00016.xml,10,重,27,3,語彙選択
PN1c_00016.xml,10,尋,27,3,表記
PN1c_00016.xml,10,数え,27,2,動詞
PN1c_00016.xml,10,,22,8,削除(助詞・動詞以外)
PN1c_00016.xml,10,も,15,16,挿入(助詞・動詞以外)
PN2f_00002.xml,14,,17,18,削除(助詞)
PN2f_00002.xml,14,も,21,15,挿入(助詞)
PN2f_00002.xml,14,に,14,21,置換(助詞)
PN2f_00002.xml,14,従順,24,10,語彙選択
PN2f_00002.xml,14,リハビリビリ,9,23,表記
PN2f_00002.xml,14,着,32,3,動詞
PN2f_00002.xml,14,,25,10,削除(助詞・動詞以外)
PN2f_00002.xml,14,々,25,11,挿入(助詞・動詞以外)
PN4j_00009.xml,70,,10,16,削除(助詞)
PN4j_00009.xml,70,に,16,11,挿入(助詞)
PN4j_00009.xml,70,から,4,22,置換(助詞)
PN4j_00009.xml,70,権,9,17,語彙選択
PN4j_00009.xml,70,三行,17,8,表記
PN4j_00009.xml,70,す,24,3,動詞
PN4j_00009.xml,70,,21,4,削除(助詞・動詞以外)
PN4j_00009.xml,70,者,23,4,挿入(助詞・動詞以外)
PN5a_00027.xml,119,,4,23,削除(助詞)
PN5a_00027.xml,119,と,5,23,挿入(助詞)
PN5a_00027.xml,119,へ,2,24,置換(助詞)
PN5a_00027.xml,119,抱い,22,4,語彙選択
PN5a_00027.xml,119,コンサルタン,9,12,表記
PN5a_00027.xml,119,あげ,22,4,動詞
PN5a_00027.xml,119,,6,21,削除(助詞・動詞以外)
PN5a_00027.xml,119,タ,14,14,挿入(助詞・動詞以外)
PN3d_00014.xml,8,,6,33,削除(助詞)
PN3d_00014.xml,8,は,30,10,挿入(助詞)
PN3d_00014.xml,8,で,6,33,置換(助詞)
PN3d_00014.xml,8,設,9,30,語彙選択
PN3d_00014.xml,8,バトンタチ,18,16,表記
PN3d_00014.xml,8,た,12,28,動詞
PN3d_00014.xml,8,,21,16,削除(助詞・動詞以外)
PN3d_00014.xml,8,ー,30,10,挿入(助詞・動詞以外)
PN2g_00010.xml,21,,24,9,削除(助詞)
PN2g_00010.xml,21,で,24,10,挿入(助詞)
PN2g_00010.xml,21,は,9,24,置換(助詞)
PN2g_00010.xml,21,敗,8,25,語彙選択
PN2g_00010.xml,21,チー,3,28,表記
PN2g_00010.xml,21,し,13,21,動詞
PN2g_00010.xml,21,,23,10,削除(助詞・動詞以外)
PN2g_00010.xml,21,数,27,7,挿入(助詞・動詞以外)
PN1b_00004.xml,53,,26,13,削除(助詞)
PN1b_00004.xml,53,に,2,38,挿入(助詞)
PN1b_00004.xml,53,も,32,7,置換(助詞)
PN1b_00004.xml,53,預ける,13,23,語彙選択
PN1b_00004.xml,53,まかせ,13,23,表記
PN1b_00004.xml,53,はか,13,25,動詞
PN1b_00004.xml,53,,23,16,削除(助詞・動詞以外)
PN1b_00004.xml,53,間,2,38,挿入(助詞・動詞以外)
PN4a_00009.xml,43,,15,17,削除(助詞)
PN4a_00009.xml,43,が,16,17,挿入(助詞)
PN4a_00009.xml,43,さえ,15,17,置換(助詞)
PN4a_00009.xml,43,机,13,18,語彙選択
PN4a_00009.xml,43,剥く,2,29,表記
PN4a_00009.xml,43,,13,18,動詞
PN4a_00009.xml,43,お,0,33,削除(助詞・動詞以外)
PN2j_00014.xml,101,,22,20,削除(助詞)
PN2j_00014.xml,101,も,16,27,挿入(助詞)
PN2j_00014.xml,101,の,22,20,置換(助詞)
PN2j_00014.xml,101,一筋縄,2,39,語彙選択
PN2j_00014.xml,101,仮定,30,11,表記
PN2j_00014.xml,101,倒,36,6,動詞
PN2j_00014.xml,101,,12,30,削除(助詞・動詞以外)
PN2j_00014.xml,101,プ,11,32,挿入(助詞・動詞以外)
PN3j_00010.xml,141,,17,13,削除(助詞)
PN3j_00010.xml,141,は,25,6,挿入(助詞)
PN3j_00010.xml,141,の,7,23,置換(助詞)
PN3j_00010.xml,141,奉仕,18,11,語彙選択
PN3j_00010.xml,141,うれい,26,1,表記
PN3j_00010.xml,141,き,23,8,動詞
PN3j_00010.xml,141,,5,25,削除(助詞・動詞以外)
PN3j_00010.xml,141,き,4,27,挿入(助詞・動詞以外)
PN4l_00002.xml,9,,11,27,削除(助詞)
PN4l_00002.xml,9,へ,16,23,挿入(助詞)
PN4l_00002.xml,9,から,34,4,置換(助詞)
PN4l_00002.xml,9,プレイヤー,22,15,語彙選択
PN4l_00002.xml,9,キーロ,2,35,表記
PN4l_00002.xml,9,,37,1,動詞
PN4l_00002.xml,9,,9,28,削除(助詞・動詞以外)
PN4l_00002.xml,9,０,15,24,挿入(助詞・動詞以外)
PN4i_00014.xml,18,,34,7,削除(助詞)
PN4i_00014.xml,18,で,24,18,挿入(助詞)
PN4i_00014.xml,18,へ,34,7,置換(助詞)
PN4i_00014.xml,18,角,40,1,語彙選択
PN4i_00014.xml,18,機関,2,38,表記
PN4i_00014.xml,18,,38,3,動詞
PN4i_00014.xml,18,,31,10,削除(助詞・動詞以外)
PN4i_00014.xml,18,輪,2,40,挿入(助詞・動詞以外)
PN1b_00003.xml,34,,15,16,削除(助詞)
PN1b_00003.xml,34,も,19,13,挿入(助詞)
PN1b_00003.xml,34,より,2,29,置換(助詞)
PN1b_00003.xml,34,スペース,24,6,語彙選択
PN1b_00003.xml,34,子,1,30,表記
PN1b_00003.xml,34,る,21,11,動詞
PN1b_00003.xml,34,,6,25,削除(助詞・動詞以外)
PN1b_00003.xml,34,人,26,6,挿入(助詞・動詞以外)
PN2d_00009.xml,23,,6,18,削除(助詞)
PN2d_00009.xml,23,に,6,19,挿入(助詞)
PN2d_00009.xml,23,と,14,10,置換(助詞)
PN2d_00009.xml,23,ス,12,12,語彙選択
PN2d_00009.xml,23,白,18,6,表記
PN2d_00009.xml,23,知,22,2,動詞
PN2d_00009.xml,23,,8,16,削除(助詞・動詞以外)
PN2d_00009.xml,23,見,21,4,挿入(助詞・動詞以外)
PN4m_00006.xml,6,,33,14,削除(助詞)
PN4m_00006.xml,6,と,34,14,挿入(助詞)
PN4m_00006.xml,6,より,42,5,置換(助詞)
PN4m_00006.xml,6,おしり,20,25,語彙選択
PN4m_00006.xml,6,おりし,20,24,表記
PN4m_00006.xml,6,,17,30,動詞
PN4m_00006.xml,6,,2,45,削除(助詞・動詞以外)
PN4m_00006.xml,6,お,0,48,挿入(助詞・動詞以外)
PN5f_00026.xml,31,,4,34,削除(助詞)
PN5f_00026.xml,31,で,9,30,挿入(助詞)
PN5f_00026.xml,31,さえ,19,19,置換(助詞)
PN5f_00026.xml,31,健,34,4,語彙選択
PN5f_00026.xml,31,補償,33,4,表記
PN5f_00026.xml,31,て,22,17,動詞
PN5f_00026.xml,31,,13,25,削除(助詞・動詞以外)
PN5f_00026.xml,31,書,35,4,挿入(助詞・動詞以外)
PN3a_00005.xml,12,,22,22,削除(助詞)
PN3a_00005.xml,12,と,15,30,挿入(助詞)
PN3a_00005.xml,12,は,2,42,置換(助詞)
PN3a_00005.xml,12,士,13,31,語彙選択
PN3a_00005.xml,12,蝶,21,23,表記
PN3a_00005.xml,12,れ,8,37,動詞
PN3a_00005.xml,12,,4,40,削除(助詞・動詞以外)
PN3a_00005.xml,12,当,1,44,挿入(助詞・動詞以外)
PN3k_00004.xml,16,,4,14,削除(助詞)
PN3k_00004.xml,16,に,13,6,挿入(助詞)
PN3k_00004.xml,16,から,13,5,置換(助詞)
PN3k_00004.xml,16,意,15,3,語彙選択
PN3k_00004.xml,16,ギボウ,0,15,表記
PN3k_00004.xml,16,飛,5,13,動詞
PN3k_00004.xml,16,,15,3,削除(助詞・動詞以外)
PN3k_00004.xml,16,似,13,6,挿入(助詞・動詞以外)
PN1a_00003.xml,103,,2,24,削除(助詞)
PN1a_00003.xml,103,に,3,24,挿入(助詞)
PN1a_00003.xml,103,の,2,24,置換(助詞)
PN1a_00003.xml,103,策,19,7,語彙選択
PN1a_00003.xml,103,洗濯,24,1,表記
PN1a_00003.xml,103,,14,12,削除(助詞・動詞以外)
PN1a_00003.xml,103,民,5,22,挿入(助詞・動詞以外)
PN4g_00015.xml,20,,26,9,削除(助詞)
PN4g_00015.xml,20,に,9,27,挿入(助詞)
PN4g_00015.xml,20,に,5,30,置換(助詞)
PN4g_00015.xml,20,央,14,21,語彙選択
PN4g_00015.xml,20,冊,25,10,表記
PN4g_00015.xml,20,え,29,7,動詞
PN4g_00015.xml,20,,25,10,削除(助詞・動詞以外)
PN4g_00015.xml,20,円,15,21,挿入(助詞・動詞以外)
PN1k_00017.xml,7,,21,9,削除(助詞)
PN1k_00017.xml,7,に,22,9,挿入(助詞)
PN1k_00017.xml,7,の,7,23,置換(助詞)
PN1k_00017.xml,7,演,20,10,語彙選択
PN1k_00017.xml,7,酸化,28,1,表記
PN1k_00017.xml,7,,10,20,削除(助詞・動詞以外)
PN1k_00017.xml,7,団,10,21,挿入(助詞・動詞以外)
PN4b_00010.xml,7,,4,43,削除(助詞)
PN4b_00010.xml,7,が,26,22,挿入(助詞)
PN4b_00010.xml,7,の,10,37,置換(助詞)
PN4b_00010.xml,7,自民,35,11,語彙選択
PN4b_00010.xml,7,精力,38,8,表記
PN4b_00010.xml,7,ろ,32,16,動詞
PN4b_00010.xml,7,,39,8,削除(助詞・動詞以外)
PN4b_00010.xml,7,義,37,11,挿入(助詞・動詞以外)
PN1j_00017.xml,67,,3,36,削除(助詞)
PN1j_00017.xml,67,と,14,27,挿入(助詞)
PN1j_00017.xml,67,を,15,25,置換(助詞)
PN1j_00017.xml,67,場,6,34,語彙選択
PN1j_00017.xml,67,ムショ,0,38,表記
PN1j_00017.xml,67,い,38,3,動詞
PN1j_00017.xml,67,,2,38,削除(助詞・動詞以外)
PN1j_00017.xml,67,液,31,10,挿入(助詞・動詞以外)
PN4c_00016.xml,10,,7,26,削除(助詞)
PN4c_00016.xml,10,に,26,8,挿入(助詞)
PN4c_00016.xml,10,を,25,8,置換(助詞)
PN4c_00016.xml,10,画,13,20,語彙選択
PN4c_00016.xml,10,改装,3,29,表記
PN4c_00016.xml,10,,32,1,動詞
PN4c_00016.xml,10,,16,17,削除(助詞・動詞以外)
PN4c_00016.xml,10,金,16,18,挿入(助詞・動詞以外)
PN1c_00020.xml,20,,5,19,削除(助詞)
PN1c_00020.xml,20,の,19,6,挿入(助詞)
PN1c_00020.xml,20,に,5,19,置換(助詞)
PN1c_00020.xml,20,射,11,13,語彙選択
PN1c_00020.xml,20,大,18,6,表記
PN1c_00020.xml,20,い,24,1,動詞
PN1c_00020.xml,20,,13,11,削除(助詞・動詞以外)
PN1c_00020.xml,20,女,7,18,挿入(助詞・動詞以外)
PN5j_00012.xml,4,,16,27,削除(助詞)
PN5j_00012.xml,4,を,13,31,挿入(助詞)
PN5j_00012.xml,4,が,16,27,置換(助詞)
PN5j_00012.xml,4,開,28,15,語彙選択
PN5j_00012.xml,4,点字,27,15,表記
PN5j_00012.xml,4,し,30,14,動詞
PN5j_00012.xml,4,,1,42,削除(助詞・動詞以外)
PN5j_00012.xml,4,時,1,43,挿入(助詞・動詞以外)
PN3c_00026.xml,10,,9,11,削除(助詞)
PN3c_00026.xml,10,に,16,5,挿入(助詞)
PN3c_00026.xml,10,が,15,5,置換(助詞)
PN3c_00026.xml,10,撃,14,6,語彙選択
PN3c_00026.xml,10,信,4,16,表記
PN3c_00026.xml,10,た,20,1,動詞
PN3c_00026.xml,10,,6,14,削除(助詞・動詞以外)
PN3c_00026.xml,10,口,18,3,挿入(助詞・動詞以外)
PN2c_00019.xml,7,,15,20,削除(助詞)
PN2c_00019.xml,7,に,16,20,挿入(助詞)
PN2c_00019.xml,7,が,19,16,置換(助詞)
PN2c_00019.xml,7,変,21,14,語彙選択
PN2c_00019.xml,7,大海,4,30,表記
PN2c_00019.xml,7,,34,1,動詞
PN2c_00019.xml,7,,14,21,削除(助詞・動詞以外)
PN2c_00019.xml,7,分,22,14,挿入(助詞・動詞以外)
PN4e_00020.xml,20,,15,14,削除(助詞)
PN4e_00020.xml,20,の,24,6,挿入(助詞)
PN4e_00020.xml,20,は,6,23,置換(助詞)
PN4e_00020.xml,20,撃,5,24,語彙選択
PN4e_00020.xml,20,府,1,28,表記
PN4e_00020.xml,20,,28,1,動詞
PN4e_00020.xml,20,,5,24,削除(助詞・動詞以外)
PN4e_00020.xml,20,間,15,15,挿入(助詞・動詞以外)
PN2i_00007.xml,54,前,4,27,語彙選択
PN2i_00007.xml,54,開,21,10,表記
PN2i_00007.xml,54,,9,22,削除(助詞・動詞以外)
PN2i_00007.xml,54,民,14,18,挿入(助詞・動詞以外)
PN3m_00010.xml,5,,24,23,削除(助詞)
PN3m_00010.xml,5,と,24,24,挿入(助詞)
PN3m_00010.xml,5,が,24,23,置換(助詞)
PN3m_00010.xml,5,意,19,28,語彙選択
PN3m_00010.xml,5,好評,43,3,表記
PN3m_00010.xml,5,る,47,1,動詞
PN3m_00010.xml,5,,13,34,削除(助詞・動詞以外)
PN3m_00010.xml,5,証,11,37,挿入(助詞・動詞以外)
PN1j_00013.xml,8,,6,14,削除(助詞)
PN1j_00013.xml,8,と,1,20,挿入(助詞)
PN1j_00013.xml,8,が,1,19,置換(助詞)
PN1j_00013.xml,8,いくらか,7,10,語彙選択
PN1j_00013.xml,8,ずいぶ,7,10,表記
PN1j_00013.xml,8,か,16,5,動詞
PN1j_00013.xml,8,,12,8,削除(助詞・動詞以外)
PN1j_00013.xml,8,ご,0,21,挿入(助詞・動詞以外)
PN3d_00007.xml,13,,19,14,削除(助詞)
PN3d_00007.xml,13,な,23,11,挿入(助詞)
PN3d_00007.xml,13,を,23,10,置換(助詞)
PN3d_00007.xml,13,ベ,27,6,語彙選択
PN3d_00007.xml,13,ペースダウ,27,1,表記
PN3d_00007.xml,13,,11,22,動詞
PN3d_00007.xml,13,,16,17,削除(助詞・動詞以外)
PN3d_00007.xml,13,か,17,17,挿入(助詞・動詞以外)
PN4f_00012.xml,23,,8,12,削除(助詞)
PN4f_00012.xml,23,と,3,18,挿入(助詞)
PN4f_00012.xml,23,を,2,18,置換(助詞)
PN4f_00012.xml,23,度,7,13,語彙選択
PN4f_00012.xml,23,いっぱ,10,7,表記
PN4f_00012.xml,23,,19,1,動詞
PN4f_00012.xml,23,,7,13,削除(助詞・動詞以外)
PN4f_00012.xml,23,お,0,21,挿入(助詞・動詞以外)
PN5k_00001.xml,9,,14,20,削除(助詞)
PN5k_00001.xml,9,の,10,25,挿入(助詞)
PN5k_00001.xml,9,が,3,31,置換(助詞)
PN5k_00001.xml,9,済,2,32,語彙選択
PN5k_00001.xml,9,結晶,1,32,表記
PN5k_00001.xml,9,,33,1,動詞
PN5k_00001.xml,9,,25,9,削除(助詞・動詞以外)
PN5k_00001.xml,9,う,26,9,挿入(助詞・動詞以外)
PN2g_00017.xml,41,,22,4,削除(助詞)
PN2g_00017.xml,41,の,14,13,挿入(助詞)
PN2g_00017.xml,41,の,17,9,置換(助詞)
PN2g_00017.xml,41,猫,19,7,語彙選択
PN2g_00017.xml,41,身,12,14,表記
PN2g_00017.xml,41,し,24,3,動詞
PN2g_00017.xml,41,,21,5,削除(助詞・動詞以外)
PN2g_00017.xml,41,む,0,27,挿入(助詞・動詞以外)
PN4o_00007.xml,16,,2,28,削除(助詞)
PN4o_00007.xml,16,で,24,7,挿入(助詞)
PN4o_00007.xml,16,が,27,3,置換(助詞)
PN4o_00007.xml,16,患,29,1,語彙選択
PN4o_00007.xml,16,求心,28,1,表記
PN4o_00007.xml,16,ば,12,19,動詞
PN4o_00007.xml,16,,22,8,削除(助詞・動詞以外)
PN4o_00007.xml,16,い,23,8,挿入(助詞・動詞以外)
PN3g_00013.xml,244,,18,14,削除(助詞)
PN3g_00013.xml,244,の,22,11,挿入(助詞)
PN3g_00013.xml,244,で,18,14,置換(助詞)
PN3g_00013.xml,244,城,20,12,語彙選択
PN3g_00013.xml,244,終段,13,18,表記
PN3g_00013.xml,244,し,30,3,動詞
PN3g_00013.xml,244,,4,28,削除(助詞・動詞以外)
PN3g_00013.xml,244,ん,15,18,挿入(助詞・動詞以外)
PN1a_00028.xml,39,,24,1,削除(助詞)
PN1a_00028.xml,39,が,3,23,挿入(助詞)
PN1a_00028.xml,39,に,19,6,置換(助詞)
PN1a_00028.xml,39,画,4,21,語彙選択
PN1a_00028.xml,39,低,22,3,表記
PN1a_00028.xml,39,,16,9,動詞
PN1a_00028.xml,39,,12,13,削除(助詞・動詞以外)
PN1a_00028.xml,39,し,7,19,挿入(助詞・動詞以外)
PN4m_00005.xml,16,,42,3,削除(助詞)
PN4m_00005.xml,16,が,43,3,挿入(助詞)
PN4m_00005.xml,16,の,42,3,置換(助詞)
PN4m_00005.xml,16,略,27,18,語彙選択
PN4m_00005.xml,16,刑法,31,13,表記
PN4m_00005.xml,16,,29,16,動詞
PN4m_00005.xml,16,,24,21,削除(助詞・動詞以外)
PN4m_00005.xml,16,い,7,39,挿入(助詞・動詞以外)
PN4h_00015.xml,21,,20,26,削除(助詞)
PN4h_00015.xml,21,で,18,29,挿入(助詞)
PN4h_00015.xml,21,な,17,29,置換(助詞)
PN4h_00015.xml,21,査,4,42,語彙選択
PN4h_00015.xml,21,飛揚,40,5,表記
PN4h_00015.xml,21,,27,19,動詞
PN4h_00015.xml,21,,5,41,削除(助詞・動詞以外)
PN4h_00015.xml,21,て,24,23,挿入(助詞・動詞以外)
PN4h_00021.xml,64,資,37,8,語彙選択
PN4h_00021.xml,64,奥,1,44,表記
PN4h_00021.xml,64,,29,16,削除(助詞・動詞以外)
PN4h_00021.xml,64,う,11,35,挿入(助詞・動詞以外)
PN3o_00020.xml,32,,11,16,削除(助詞)
PN3o_00020.xml,32,の,16,12,挿入(助詞)
PN3o_00020.xml,32,が,8,19,置換(助詞)
PN3o_00020.xml,32,騒動,16,10,語彙選択
PN3o_00020.xml,32,頭,3,24,表記
PN3o_00020.xml,32,,23,4,動詞
PN3o_00020.xml,32,,19,8,削除(助詞・動詞以外)
PN3o_00020.xml,32,ん,11,17,挿入(助詞・動詞以外)
PN5m_00002.xml,59,,4,15,削除(助詞)
PN5m_00002.xml,59,が,5,15,挿入(助詞)
PN5m_00002.xml,59,が,13,6,置換(助詞)
PN5m_00002.xml,59,観,6,13,語彙選択
PN5m_00002.xml,59,充,14,5,表記
PN5m_00002.xml,59,,8,11,動詞
PN5m_00002.xml,59,,3,16,削除(助詞・動詞以外)
PN5m_00002.xml,59,ん,13,7,挿入(助詞・動詞以外)
PN4k_00014.xml,14,,16,12,削除(助詞)
PN4k_00014.xml,14,は,14,15,挿入(助詞)
PN4k_00014.xml,14,の,21,7,置換(助詞)
PN4k_00014.xml,14,国,15,13,語彙選択
PN4k_00014.xml,14,倣,17,11,表記
PN4k_00014.xml,14,う,19,10,動詞
PN4k_00014.xml,14,,15,13,削除(助詞・動詞以外)
PN4k_00014.xml,14,さ,11,18,挿入(助詞・動詞以外)
PN5d_00010.xml,17,,15,6,削除(助詞)
PN5d_00010.xml,17,の,16,6,挿入(助詞)
PN5d_00010.xml,17,が,15,6,置換(助詞)
PN5d_00010.xml,17,伝,14,7,語彙選択
PN5d_00010.xml,17,解,11,10,表記
PN5d_00010.xml,17,,17,4,動詞
PN5d_00010.xml,17,,10,11,削除(助詞・動詞以外)
PN5d_00010.xml,17,た,6,16,挿入(助詞・動詞以外)
PN2d_00007.xml,43,,6,15,削除(助詞)
PN2d_00007.xml,43,の,15,7,挿入(助詞)
PN2d_00007.xml,43,と,3,18,置換(助詞)
PN2d_00007.xml,43,化,2,19,語彙選択
PN2d_00007.xml,43,滑,0,21,表記
PN2d_00007.xml,43,し,18,4,動詞
PN2d_00007.xml,43,,2,19,削除(助詞・動詞以外)
PN2d_00007.xml,43,ん,12,10,挿入(助詞・動詞以外)
PN3k_00018.xml,11,,21,10,削除(助詞)
PN3k_00018.xml,11,を,28,4,挿入(助詞)
PN3k_00018.xml,11,の,21,10,置換(助詞)
PN3k_00018.xml,11,感,16,15,語彙選択
PN3k_00018.xml,11,権,16,15,表記
PN3k_00018.xml,11,,24,7,動詞
PN3k_00018.xml,11,,3,28,削除(助詞・動詞以外)
PN3k_00018.xml,11,ウ,21,11,挿入(助詞・動詞以外)
PN3d_00029.xml,22,,18,17,削除(助詞)
PN3d_00029.xml,22,の,19,17,挿入(助詞)
PN3d_00029.xml,22,が,18,17,置換(助詞)
PN3d_00029.xml,22,接地,8,26,語彙選択
PN3d_00029.xml,22,接地,8,26,表記
PN3d_00029.xml,22,し,11,25,動詞
PN3d_00029.xml,22,,28,7,削除(助詞・動詞以外)
PN3d_00029.xml,22,い,23,13,挿入(助詞・動詞以外)
PN1e_00014.xml,10,,35,8,削除(助詞)
PN1e_00014.xml,10,を,39,5,挿入(助詞)
PN1e_00014.xml,10,を,38,5,置換(助詞)
PN1e_00014.xml,10,文,9,34,語彙選択
PN1e_00014.xml,10,個,37,6,表記
PN1e_00014.xml,10,,34,9,削除(助詞・動詞以外)
PN1e_00014.xml,10,み,0,44,挿入(助詞・動詞以外)
PN3a_00006.xml,42,,28,11,削除(助詞)
PN3a_00006.xml,42,は,28,12,挿入(助詞)
PN3a_00006.xml,42,を,28,11,置換(助詞)
PN3a_00006.xml,42,査,21,18,語彙選択
PN3a_00006.xml,42,測,12,27,表記
PN3a_00006.xml,42,,37,2,動詞
PN3a_00006.xml,42,,25,14,削除(助詞・動詞以外)
PN3a_00006.xml,42,ー,19,21,挿入(助詞・動詞以外)
PN4l_00018.xml,14,,30,7,削除(助詞)
PN4l_00018.xml,14,の,13,25,挿入(助詞)
PN4l_00018.xml,14,を,15,22,置換(助詞)
PN4l_00018.xml,14,時,13,24,語彙選択
PN4l_00018.xml,14,番,3,34,表記
PN4l_00018.xml,14,っ,33,5,動詞
PN4l_00018.xml,14,,14,23,削除(助詞・動詞以外)
PN4l_00018.xml,14,ん,15,23,挿入(助詞・動詞以外)
PN1a_00004.xml,31,,35,5,削除(助詞)
PN1a_00004.xml,31,に,8,33,挿入(助詞)
PN1a_00004.xml,31,に,7,33,置換(助詞)
PN1a_00004.xml,31,酸,25,15,語彙選択
PN1a_00004.xml,31,素,25,15,表記
PN1a_00004.xml,31,,37,3,動詞
PN1a_00004.xml,31,,26,14,削除(助詞・動詞以外)
PN1a_00004.xml,31,ン,11,30,挿入(助詞・動詞以外)
PN4a_00033.xml,13,,13,13,削除(助詞)
PN4a_00033.xml,13,に,14,13,挿入(助詞)
PN4a_00033.xml,13,で,13,13,置換(助詞)
PN4a_00033.xml,13,談,12,14,語彙選択
PN4a_00033.xml,13,主,7,19,表記
PN4a_00033.xml,13,,16,10,削除(助詞・動詞以外)
PN4a_00033.xml,13,ミ,17,10,挿入(助詞・動詞以外)
PN4m_00011.xml,16,,14,23,削除(助詞)
PN4m_00011.xml,16,に,26,12,挿入(助詞)
PN4m_00011.xml,16,を,14,23,置換(助詞)
PN4m_00011.xml,16,私利,21,15,語彙選択
PN4m_00011.xml,16,制,34,3,表記
PN4m_00011.xml,16,,16,21,動詞
PN4m_00011.xml,16,,13,24,削除(助詞・動詞以外)
PN4m_00011.xml,16,い,25,13,挿入(助詞・動詞以外)
PN3d_00027.xml,65,,26,14,削除(助詞)
PN3d_00027.xml,65,の,36,5,挿入(助詞)
PN3d_00027.xml,65,に,8,32,置換(助詞)
PN3d_00027.xml,65,数,34,6,語彙選択
PN3d_00027.xml,65,強,3,37,表記
PN3d_00027.xml,65,す,39,2,動詞
PN3d_00027.xml,65,,34,6,削除(助詞・動詞以外)
PN3d_00027.xml,65,に,30,11,挿入(助詞・動詞以外)
PN4d_00002.xml,17,,13,19,削除(助詞)
PN4d_00002.xml,17,は,4,29,挿入(助詞)
PN4d_00002.xml,17,に,13,19,置換(助詞)
PN4d_00002.xml,17,観,15,17,語彙選択
PN4d_00002.xml,17,帝,10,22,表記
PN4d_00002.xml,17,し,25,8,動詞
PN4d_00002.xml,17,,10,22,削除(助詞・動詞以外)
PN4d_00002.xml,17,た,9,24,挿入(助詞・動詞以外)
PN1c_00012.xml,23,,20,7,削除(助詞)
PN1c_00012.xml,23,に,15,13,挿入(助詞)
PN1c_00012.xml,23,の,4,23,置換(助詞)
PN1c_00012.xml,23,動,3,24,語彙選択
PN1c_00012.xml,23,冒頭,2,24,表記
PN1c_00012.xml,23,い,23,5,動詞
PN1c_00012.xml,23,,17,10,削除(助詞・動詞以外)
PN1c_00012.xml,23,ー,14,14,挿入(助詞・動詞以外)
PN5f_00013.xml,13,,11,20,削除(助詞)
PN5f_00013.xml,13,に,12,20,挿入(助詞)
PN5f_00013.xml,13,に,11,20,置換(助詞)
PN5f_00013.xml,13,論,10,21,語彙選択
PN5f_00013.xml,13,フィギュ,23,4,表記
PN5f_00013.xml,13,,16,15,動詞
PN5f_00013.xml,13,,22,9,削除(助詞・動詞以外)
PN5f_00013.xml,13,ー,28,4,挿入(助詞・動詞以外)
PN5k_00022.xml,84,,25,8,削除(助詞)
PN5k_00022.xml,84,で,6,28,挿入(助詞)
PN5k_00022.xml,84,で,25,8,置換(助詞)
PN5k_00022.xml,84,栽,4,29,語彙選択
PN5k_00022.xml,84,起源,6,26,表記
PN5k_00022.xml,84,い,28,6,動詞
PN5k_00022.xml,84,,20,13,削除(助詞・動詞以外)
PN5k_00022.xml,84,と,22,12,挿入(助詞・動詞以外)
PN5b_00007.xml,43,,8,17,削除(助詞)
PN5b_00007.xml,43,も,9,17,挿入(助詞)
PN5b_00007.xml,43,を,8,17,置換(助詞)
PN5b_00007.xml,43,後退,23,1,語彙選択
PN5b_00007.xml,43,鋼,23,2,表記
PN5b_00007.xml,43,び,18,8,動詞
PN5b_00007.xml,43,,3,22,削除(助詞・動詞以外)
PN5b_00007.xml,43,ラン,15,11,挿入(助詞・動詞以外)
PN2o_00020.xml,3,,28,18,削除(助詞)
PN2o_00020.xml,3,で,8,39,挿入(助詞)
PN2o_00020.xml,3,の,11,35,置換(助詞)
PN2o_00020.xml,3,場,45,1,語彙選択
PN2o_00020.xml,3,口,17,29,表記
PN2o_00020.xml,3,ら,14,33,動詞
PN2o_00020.xml,3,,18,28,削除(助詞・動詞以外)
PN2o_00020.xml,3,ん,46,1,挿入(助詞・動詞以外)
PN2h_00014.xml,38,,18,15,削除(助詞)
